state,parlimen,area_name,ballot_order,name,candidate_uid,party,votes
Sabah,P.186 Sandakan,Sandakan,1,Lim Ming Hoo,4351,BN,8996
Sabah,P.186 Sandakan,Sandakan,2,Stephen Wong Tien Fatt,3924,DAP,19094
Sabah,P.187 Kinabatangan,Kinabatangan,1,Mustapa Bin Tambuyong,4352,HR,2066
Sabah,P.187 Kinabatangan,Kinabatangan,2,Ghazali Abdul Ghani,4353,WARISAN,4987
Sabah,P.187 Kinabatangan,Kinabatangan,3,Bung Moktar Radin,2861,BN,14465
Sabah,P.188 Silam,Silam,1,Nasrun Bin Mansur,3928,BN,16951
Sabah,P.188 Silam,Silam,2,Mohamaddin Bin Ketapi,2224,WARISAN,23352
Sabah,P.188 Silam,Silam,3,Ramli Bin Pataruddin,4354,PAS,1431
Sabah,P.188 Silam,Silam,4,Siti Shazianti Binti Ajak,4355,HR,1306
Sabah,P.189 Semporna,Semporna,1,Abdul Nasir Bin Abdul Raup,4356,PAS,384
Sabah,P.189 Semporna,Semporna,2,Asmara Bin Asmad,4357,HR,98
Sabah,P.189 Semporna,Semporna,3,Ramlee Marahaban,4358,BN,6135
Sabah,P.189 Semporna,Semporna,4,Mohd Shafie Apdal,3585,WARISAN,26809
Sabah,P.190 Tawau,Tawau,1,Mary Yap Kain Ching,3932,BN,16673
Sabah,P.190 Tawau,Tawau,2,Alizaman Bin Jijurahman,4359,HR,2162
Sabah,P.190 Tawau,Tawau,3,Mohamad Bin Husain,2221,PAS,2518
Sabah,P.190 Tawau,Tawau,4,Christina Liew,3204,PKR,21400
Sabah,P.191 Kalabakan,Kalabakan,1,Ma'Mun Bin Sulaiman,4360,WARISAN,18486
Sabah,P.191 Kalabakan,Kalabakan,2,Abdul Ghapur Bin Salleh,3238,BN,15299
Sabah,P.191 Kalabakan,Kalabakan,3,Norbin Bin Aloh,4361,PAS,2813
Sabah,P.191 Kalabakan,Kalabakan,4,Ahmad Bin Lahama,4362,PPRS,311
Sarawak,P.192 Mas Gading,Mas Gading,1,Mordi Bimol,3940,DAP,12771
Sarawak,P.192 Mas Gading,Mas Gading,2,Nogeh Anak Gumbek,3939,BN,9747
Sarawak,P.193 Santubong,Santubong,1,Fidzuan Zaidi,4363,PKR,6894
Sarawak,P.193 Santubong,Santubong,2,Wan Junaidi Bin Tuanku Jaafar,2242,BN,26379
Sarawak,P.194 Petra Jaya,Petra Jaya,1,Fadillah Hj Yusof,3242,BN,28306
Sarawak,P.194 Petra Jaya,Petra Jaya,2,Nor Irwan Bin Ahmat Nor,4364,PKR,13289
Sarawak,P.194 Petra Jaya,Petra Jaya,3,Hamdan Sani,4365,PAS,1350
Sarawak,P.195 Bandar Kuching,Bandar Kuching,1,Kho Teck Wan,4366,BN,12575
Sarawak,P.195 Bandar Kuching,Bandar Kuching,2,Kelvin Yii Lee Wuen,4367,DAP,48548
Sarawak,P.196 Stampin,Stampin,1,Sim Kui Hian,4368,BN,18839
Sarawak,P.196 Stampin,Stampin,2,Chong Chieng Jen,2874,DAP,33060
Sarawak,P.197 Kota Samarahan,Kota Samarahan,1,Rubiah Wang,3947,BN,25070
Sarawak,P.197 Kota Samarahan,Kota Samarahan,2,Sopian Bin Julaihi,4369,PKR,8078
Sarawak,P.197 Kota Samarahan,Kota Samarahan,3,Zulkipli Ramzi,4370,PAS,2719
Sarawak,P.198 Puncak Borneo,Puncak Borneo,1,Buln Ribos,4371,STAR,795
Sarawak,P.198 Puncak Borneo,Puncak Borneo,2,Jeannoth Sinel,4372,BN,14860
Sarawak,P.198 Puncak Borneo,Puncak Borneo,3,Willie Mongin,3949,PKR,18865
Sarawak,P.199 Serian,Serian,1,Edward Andrew Luwak,3951,DAP,7640
Sarawak,P.199 Serian,Serian,2,Richard Riot Anak Jaem,2236,BN,17545
Sarawak,P.199 Serian,Serian,3,Senior Anak William Rade,4373,BEBAS,2234
Sarawak,P.200 Batang Sadong,Batang Sadong,1,Nancy Shukri,3603,BN,14208
Sarawak,P.200 Batang Sadong,Batang Sadong,2,Ustaz. Othman Bin Mustapha @ Mos,4374,PKR,1880
Sarawak,P.200 Batang Sadong,Batang Sadong,3,Asan Singkro,4375,PAS,978
Sarawak,P.201 Batang Lupar,Batang Lupar,1,Rohani Karim,2230,BN,14204
Sarawak,P.201 Batang Lupar,Batang Lupar,2,Wan Abdillah,4376,PAS,3927
Sarawak,P.201 Batang Lupar,Batang Lupar,3,Narudin Bin Mentali,4377,PKR,2020
Sarawak,P.202 Sri Aman,Sri Aman,1,Masir Kujat,3607,BN,14141
Sarawak,P.202 Sri Aman,Sri Aman,2,Cobbold Anak Lusoi,3606,PBDSB,538
Sarawak,P.202 Sri Aman,Sri Aman,3,Norina Umoi Anak Utot,4378,PKR,8321
Sarawak,P.203 Lubok Antu,Lubok Antu,1,Jugah Ak Muyang,4379,BEBAS,5834
Sarawak,P.203 Lubok Antu,Lubok Antu,2,Nicholas Bawin Anggat,3608,PKR,3942
Sarawak,P.203 Lubok Antu,Lubok Antu,3,Robert Pasang Alam,4380,BN,4775
Sarawak,P.204 Betong,Betong,1,Abang Ahmad Bin Abang Suni,4381,BEBAS,4401
Sarawak,P.204 Betong,Betong,2,Noel Changgai Bucking,4382,PKR,3802
Sarawak,P.204 Betong,Betong,3,Robert Lawson Chuat,4383,BN,12517
Sarawak,P.205 Saratok,Saratok,1,Subeng Anak Mula,4384,BN,10859
Sarawak,P.205 Saratok,Saratok,2,Ali Biju,3958,PKR,11848
Sarawak,P.206 Tanjong Manis,Tanjong Manis,1,Yusuf Bin Abdul Wahab,4385,BN,11402
Sarawak,P.206 Tanjong Manis,Tanjong Manis,2,Fadillah Sabali,4386,PKR,2728
Sarawak,P.207 Igan,Igan,1,Hud Andri,4387,PKR,2043
Sarawak,P.207 Igan,Igan,2,Ahmad Johnie Bin Zawawi,4388,BN,10538
Sarawak,P.208 Sarikei,Sarikei,1,Wong Ling Biu,3962,DAP,16327
Sarawak,P.208 Sarikei,Sarikei,2,Wong Chin King,4389,PBK,392
Sarawak,P.208 Sarikei,Sarikei,3,Huang Tiong Sii,4390,BN,13757
Sarawak,P.209 Julau,Julau,1,Larry Soon @ Larry Sng Wei Shien,3956,BEBAS,10105
Sarawak,P.209 Julau,Julau,2,Joseph Salang Anak Gandum,2894,BN,8174
Sarawak,P.210 Kanowit,Kanowit,1,Satu Anak Anchom,4391,PKR,5240
Sarawak,P.210 Kanowit,Kanowit,2,Aaron Ago Anak Dagang,3265,BN,9552
Sarawak,P.211 Lanang,Lanang,1,Alice Lau Kiong Yieng,3967,DAP,29905
Sarawak,P.211 Lanang,Lanang,2,Priscilla Lau,4392,PEACE,628
Sarawak,P.211 Lanang,Lanang,3,Kong Sien Chiu,4393,BN,15359
Sarawak,P.212 Sibu,Sibu,1,Wong Kee Yew,4394,BN,22389
Sarawak,P.212 Sibu,Sibu,2,Tiew Yen Houng,4395,PEACE,377
Sarawak,P.212 Sibu,Sibu,3,Oscar Ling Chai Yew,3969,DAP,33811
Sarawak,P.212 Sibu,Sibu,4,Tiong Ing Tung,4396,STAR,176
Sarawak,P.213 Mukah,Mukah,1,Hanifah Hajar Taib,4397,BN,13853
Sarawak,P.213 Mukah,Mukah,2,Abdul Jalil Bujang,4398,PKR,6853
Sarawak,P.214 Selangau,Selangau,1,Rita Insol,4399,BN,10742
Sarawak,P.214 Selangau,Selangau,2,Baru Bian,3981,PKR,11228
Sarawak,P.215 Kapit,Kapit,1,Paren Anak Nyawi,4400,DAP,3823
Sarawak,P.215 Kapit,Kapit,2,Alexander Nanta Linggi,2903,BN,14302
Sarawak,P.216 Hulu Rajang,Hulu Rajang,1,Abun Sui Anyit,3973,PKR,5519
Sarawak,P.216 Hulu Rajang,Hulu Rajang,2,Wilson Ugak Anak Kumbong,3974,BN,11834
Sarawak,P.217 Bintulu,Bintulu,1,Tiong King Sing,3622,BN,27076
Sarawak,P.217 Bintulu,Bintulu,2,Chiew Chan Yew,4401,DAP,20054
Sarawak,P.217 Bintulu,Bintulu,3,Chieng Lea Phing,4402,STAR,328
Sarawak,P.218 Sibuti,Sibuti,1,Lukanisman Bin Awang Sauni,4403,BN,12214
Sarawak,P.218 Sibuti,Sibuti,2,Anai Zulai,4404,PAS,1617
Sarawak,P.218 Sibuti,Sibuti,3,Jemat Panjang,4405,PKR,8538
Sarawak,P.219 Miri,Miri,1,Michael Teo Yu Keng,3625,PKR,35739
Sarawak,P.219 Miri,Miri,2,Sebastian Ting Chiew Yew,3977,BN,22076
Sarawak,P.220 Baram,Baram,1,Anyi Ngau,3978,BN,12171
Sarawak,P.220 Baram,Baram,2,Roland Engan,3980,PKR,10181
Sarawak,P.221 Limbang,Limbang,1,Ricardo Yampil Baba,4406,PKR,4879
Sarawak,P.221 Limbang,Limbang,2,Hasbi Bin Habibollah,3627,BN,12589
Sarawak,P.222 Lawas,Lawas,1,Henry Sum Agong,2912,BN,10037
Sarawak,P.222 Lawas,Lawas,2,Danny Piri,4407,PKR,4037
Sarawak,P.222 Lawas,Lawas,3,Mohammad Bin Brahim,4408,BEBAS,176
